Name,url,tags
Call of War: World War 2,https://store.steampowered.com/app/672680/Call_of_War_World_War_2/?snr=1_7_7_7000_150_29,"Free to Play,Strategy,World War II,War,Military,Grand Strategy,Simulation,Massively Multiplayer,Multiplayer,Historical,Tactical,Diplomacy,RTS,Wargame,Co-op,2D,Board Game,PvP,Alternate History,Real-Time"
Fear Therapy,https://store.steampowered.com/app/1695840/Fear_Therapy/?snr=1_7_7_7000_150_29,"Horror,Multiplayer,Psychological Horror,Co-op,Early Access,Indie,Violent,First-Person,Demons,Survival Horror,Supernatural,PvE,Dark,Difficult,Psychological,PvP,Investigation,Thriller,Mystery,Realistic"
DNF Duel,https://store.steampowered.com/app/1216060/DNF_Duel/?snr=1_7_7_7000_150_29,"2D Fighter,Anime,Fighting,PvP,Action,2.5D,Arcade,Casual,Beat 'em up,3D Fighter,Local Multiplayer,Multiplayer,Strategy,Singleplayer,Cinematic,eSports"
Tap Ninja - Idle game,https://store.steampowered.com/app/1891700/Tap_Ninja__Idle_game/?snr=1_7_7_7000_150_29,"Clicker,Casual,Idler,Pixel Graphics,Ninja,2D,Side Scroller,Roguelike,Action-Adventure,Action,Adventure,Singleplayer,Medieval,Hack and Slash,Free to Play,RPG,PvE,Indie,Linear,Collectathon"
Loop Hero,https://store.steampowered.com/app/1282730/Loop_Hero/?snr=1_7_7_7000_150_29,"Tactical,Roguelike,Deckbuilding,Pixel Graphics,Choices Matter,Roguelite,Indie,Card Game,Resource Management,Strategy RPG,2D,Dark Fantasy,Old School,Story Rich,Fantasy,RPG,Time Management,Turn-Based Tactics,Minimalist,Adventure"
Townscaper,https://store.steampowered.com/app/1291340/Townscaper/?snr=1_7_7_7000_150_29,"Controller,City Builder,Sandbox,Singleplayer,Relaxing,Base Building,Indie,Building,Simulation,Minimalist,Casual,Procedural Generation,Open World,Colorful,Cute,Stylized,Family Friendly,Atmospheric,Colony Sim,Cartoony"
Windlands 2,https://store.steampowered.com/app/458580/Windlands_2/?snr=1_7_7_7000_150_29,"Action,Adventure,Indie,VR,Co-op"
Going Medieval,https://store.steampowered.com/app/1029780/Going_Medieval/?snr=1_7_7_7000_150_29,"Early Access,City Builder,Medieval,Colony Sim,Strategy,Simulation,Building,Survival,Base Building,Management,Crafting,Sandbox,RPG,Open World,Resource Management,RTS,Singleplayer,3D,Procedural Generation,Stylized"
Job Simulator,https://store.steampowered.com/app/448280/Job_Simulator/?snr=1_7_7_7000_150_29,"VR,Simulation,Funny,First-Person,Singleplayer,Robots,Comedy,Physics,Memes,Family Friendly,Sandbox,Casual,Sci-fi,Atmospheric,Realistic,Action,Indie,Job Simulator,Psychological Horror,Multiplayer"
Ryse: Son of Rome,https://store.steampowered.com/app/302510/Ryse_Son_of_Rome/?snr=1_7_7_7000_150_29,"Hack and Slash,Action,Quick-Time Events,Rome,Historical,Third Person,Singleplayer,Adventure,Gore,Linear,War,Atmospheric,RPG,Nudity,Open World,Multiplayer,Co-op,Benchmark,Short,Fantasy"
CARRION,https://store.steampowered.com/app/953490/CARRION/?snr=1_7_7_7000_150_29,"Villain Protagonist,Pixel Graphics,Gore,Action,Indie,Horror,Violent,Adventure,Metroidvania,2D,Singleplayer,Blood,Puzzle,Physics,Lovecraftian,Sci-fi,Platformer,Mature,Great Soundtrack,Atmospheric"
Blood™ Fresh Supply,https://store.steampowered.com/app/1010750/Blood_Fresh_Supply/?snr=1_7_7_7000_150_29,"FPS,Classic,Gore,Retro,Violent,Blood,Horror,First-Person,Action,Shooter,1990's,Cult Classic,Old School,Singleplayer,Pixel Graphics,2.5D,Dark,Atmospheric,Co-op,Difficult"
Broforce,https://store.steampowered.com/app/274190/Broforce/?snr=1_7_7_7000_150_29,"America,Action,Pixel Graphics,Co-op,2D,Local Co-Op,Platformer,Multiplayer,Indie,Shooter,Side Scroller,Local Multiplayer,Funny,Retro,Gore,Comedy,Adventure,Arcade,Casual,Epic"
Tyranny,https://store.steampowered.com/app/362960/Tyranny/?snr=1_7_7_7000_150_30,"RPG,Choices Matter,Story Rich,Isometric,CRPG,Dark Fantasy,Adventure,Singleplayer,Villain Protagonist,Fantasy,Real-Time with Pause,Character Customization,Atmospheric,Party-Based RPG,Open World,Great Soundtrack,Turn-Based,Strategy,Female Protagonist,Action"
AER Memories of Old,https://store.steampowered.com/app/331870/AER_Memories_of_Old/?snr=1_7_7_7000_150_30,"Adventure,Exploration,Indie,Relaxing,Open World,Atmospheric,Female Protagonist,Flight,Singleplayer,Great Soundtrack,Third Person,Experience,Puzzle,Nature,Colorful,Story Rich,Casual,3D Platformer,Narration,Walking Simulator"
Kingdoms and Castles,https://store.steampowered.com/app/569480/Kingdoms_and_Castles/?snr=1_7_7_7000_150_30,"City Builder,Colony Sim,Strategy,Medieval,Building,Simulation,Sandbox,Singleplayer,Resource Management,Base Building,Survival,Management,RTS,Economy,Action,Colorful,Great Soundtrack,Relaxing,Open World,Crafting"
,https://store.steampowered.com/sub/83678/?snr=1_7_7_7000_150_30,
Gothic II: Gold Edition,https://store.steampowered.com/app/39510/Gothic_II_Gold_Edition/?snr=1_7_7_7000_150_30,"RPG,Classic,Open World,Atmospheric,Singleplayer,Gothic,Fantasy,Story Rich,Dark Fantasy,Action,Third Person,Medieval,Replay Value,Adventure,Great Soundtrack,Difficult,Dragons,Action RPG,Magic,Pirates"
Despotism 3k,https://store.steampowered.com/app/699920/Despotism_3k/?snr=1_7_7_7000_150_30,"Strategy,Indie,Dark Humor,Sexual Content,2D,Simulation,Pixel Graphics,Difficult,Singleplayer,Perma Death,Replay Value,Roguelite,Roguelike,Violent,Resource Management,Post-apocalyptic,Management,Villain Protagonist,Cyberpunk,Great Soundtrack"
A Little to the Left,https://store.steampowered.com/app/1629520/A_Little_to_the_Left/?snr=1_7_7_7000_150_30,"Puzzle,Wholesome,Relaxing,Casual,Cute,Funny,2D,Colorful,Cats,Logic,Hand-drawn,Singleplayer,Cozy,Indie,Hidden Object,Linear,Family Friendly,Pixel Graphics,Multiplayer,Point & Click"
Planet Nomads,https://store.steampowered.com/app/504050/Planet_Nomads/?snr=1_7_7_7000_150_30,"Sci-fi,Procedural Generation,Physics,Open World Survival Craft,Driving,Sandbox,Indie,Survival,Voxel,Destruction,Singleplayer,Automation,Aliens,Multiple Endings,Grand Strategy,Realistic,3D,Flight,Crafting,Simulation"
Monster Castle,https://store.steampowered.com/app/859180/Monster_Castle/?snr=1_7_7_7000_150_30,"Free to Play,Casual,Strategy,Simulation"
Imperium Romanum Gold Edition,https://store.steampowered.com/app/23400/Imperium_Romanum_Gold_Edition/?snr=1_7_7_7000_150_30,"Strategy,Simulation,City Builder,Colony Sim,Rome,Singleplayer,Historical"
SYNTHETIK: Legion Rising,https://store.steampowered.com/app/528230/SYNTHETIK_Legion_Rising/?snr=1_7_7_7000_150_30,"Top-Down Shooter,Roguelite,Indie,Action,Action Roguelike,Online Co-Op,Difficult,Shooter,Co-op,Twin Stick Shooter,Roguelike,Isometric,Robots,Top-Down,Cyberpunk,Bullet Hell,Great Soundtrack,Multiplayer,Singleplayer,Tactical"
Evil Dead: The Game,https://store.steampowered.com/app/1493750/Evil_Dead_The_Game/?snr=1_7_7_7000_150_30,"Gore,Multiplayer,PvP,Horror,Third Person,Team-Based,Demons,Realistic,Co-op,Dark,Atmospheric,Dark Humor,Action,Mystery,Survival Horror,Thriller,Character Customization,Supernatural,Old School,America"
Torque Drift,https://store.steampowered.com/app/1029550/Torque_Drift/?snr=1_7_7_7000_150_30,"Free to Play,Racing,Multiplayer,Driving,Asynchronous Multiplayer,Controller,Automobile Sim,Realistic,Sports,eSports,PvP,Competitive,Open World,Arcade,3D,Physics,Singleplayer,Building,Addictive,Early Access"
Ultimate Admiral: Dreadnoughts,https://store.steampowered.com/app/1069660/Ultimate_Admiral_Dreadnoughts/?snr=1_7_7_7000_150_30,"Naval Combat,Naval,Wargame,Military,Building,Historical,Simulation,Strategy,World War II,War,World War I,Grand Strategy,RTS,Turn-Based Strategy,Strategy RPG,Submarine,Sandbox,RPG,Economy,Realistic"
Builder Simulator,https://store.steampowered.com/app/1120320/Builder_Simulator/?snr=1_7_7_7000_150_30,"Simulation,Building,Design & Illustration,Singleplayer,Sandbox,Education,Relaxing,Immersive Sim,Replay Value,Family Friendly,Economy,Management,First-Person,Base Building,3D,Realistic,Indie,Destruction,Controller,Adventure"
PlateUp!,https://store.steampowered.com/app/1599600/PlateUp/?snr=1_7_7_7000_150_31,"Co-op,Management,Roguelite,Cooking,Building,Roguelike,Cute,Local Co-Op,Procedural Generation,Funny,Base Building,Casual,Action Roguelike,Controller,Strategy,4 Player Local,Online Co-Op,Top-Down,Singleplayer,Action"
Mansions of Madness,https://store.steampowered.com/app/478980/Mansions_of_Madness/?snr=1_7_7_7000_150_31,"Adventure,Strategy,Board Game,Lovecraftian,Free to Play,Card Game,Horror,Co-op"
Neverwinter Nights: Enhanced Edition,https://store.steampowered.com/app/704450/Neverwinter_Nights_Enhanced_Edition/?snr=1_7_7_7000_150_31,"RPG,Dungeons & Dragons,Fantasy,Character Customization,CRPG,Multiplayer,Real-Time with Pause,Story Rich,Adventure,Magic,Online Co-Op,Moddable,Co-op,Retro,Female Protagonist,Action RPG,Action,Atmospheric,Action-Adventure,Singleplayer"
Honkai Impact 3rd,https://store.steampowered.com/app/1671200/Honkai_Impact_3rd/?snr=1_7_7_7000_150_31,"Anime,Action,RPG,Adventure,3D Fighter,JRPG,Action RPG,Third Person,3D Platformer,3D Vision,Exploration,Colorful,Top-Down,Drama,Story Rich,Post-apocalyptic,Artificial Intelligence,Lore-Rich,Mechs,Alternate History"
СТРАШНО И ТОЧКА,https://store.steampowered.com/app/2471820/_/?snr=1_7_7_7000_150_31,"Horror,Action,Memes,Dark Humor,Violent,Psychological Horror,Dark Comedy,Dark,Atmospheric,Realistic,Comedy,Adventure,RPG,First-Person,Hidden Object,Simulation,Survival,Action-Adventure,Stealth,Singleplayer"
PC Building Simulator,https://store.steampowered.com/app/621060/PC_Building_Simulator/?snr=1_7_7_7000_150_31,"Simulation,Education,Immersive Sim,Building,Management,Sandbox,First-Person,3D,Life Sim,Casual,Realistic,Relaxing,Singleplayer,Funny,Hardware,Puzzle,Modern,Inventory Management,Atmospheric,Indie"
Choice of Life: Middle Ages 2,https://store.steampowered.com/app/1573630/Choice_of_Life_Middle_Ages_2/?snr=1_7_7_7000_150_31,"Choose Your Own Adventure,Visual Novel,Medieval,RPG,Card Game,Life Sim,2D,Cute,Funny,Dark Humor,Multiple Endings,Choices Matter,Casual,Simulation,Hand-drawn,Colorful,Family Friendly,Magic,Fantasy,Atmospheric"
Mutropolis,https://store.steampowered.com/app/1037120/Mutropolis/?snr=1_7_7_7000_150_31,"Indie,Detective,Adventure,Point & Click,Mystery,Atmospheric,Puzzle,2D,Singleplayer,Third Person,Cartoony,Funny,Cute,Hand-drawn,Comedy,Fantasy,Classic,Story Rich,Stylized,Sci-fi"
The Walking Dead: Season Two,https://store.steampowered.com/app/261030/The_Walking_Dead_Season_Two/?snr=1_7_7_7000_150_31,"Zombies,Adventure,Story Rich,Episodic,Point & Click,Singleplayer,Female Protagonist,Drama,Atmospheric,Choices Matter,Horror,Choose Your Own Adventure,Comic Book,Emotional,Mature,Survival,Post-apocalyptic,Cinematic,Action,Quick-Time Events"
Who's Lila?,https://store.steampowered.com/app/1697700/Whos_Lila/?snr=1_7_7_7000_150_31,"Choose Your Own Adventure,Horror,Detective,Interactive Fiction,Exploration,Puzzle,Point & Click,Visual Novel,Psychological Horror,Tutorial,3D,Surreal,First-Person,Third Person,Lore-Rich,Multiple Endings,Choices Matter,Nonlinear,Casual,Story Rich"
Russian Life Simulator,https://store.steampowered.com/app/1070330/Russian_Life_Simulator/?snr=1_7_7_7000_150_31,"Simulation,Memes,Clicker,Singleplayer,2D,Indie,Action,Great Soundtrack,Strategy,Casual,Atmospheric,Sports,Life Sim,Relaxing,Story Rich,Family Friendly,Adventure,Lore-Rich,Character Customization,Stylized"
Superior,https://store.steampowered.com/app/1297490/Superior/?snr=1_7_7_7000_150_31,"Early Access,Action,Roguelike,Shooter,Co-op,Superhero,Multiplayer,Action Roguelike,Anime,Co-op Campaign,Online Co-Op,Singleplayer,Third Person,Cartoon,Comic Book,1980s,Sci-fi,Female Protagonist,Character Customization,Combat"
Mordheim: City of the Damned,https://store.steampowered.com/app/276810/Mordheim_City_of_the_Damned/?snr=1_7_7_7000_150_31,"Tactical,Games Workshop,RPG,Strategy,Turn-Based,Dark Fantasy,Turn-Based Tactics,Turn-Based Strategy,Multiplayer,Turn-Based Combat,Fantasy,Perma Death,Singleplayer,Medieval,Procedural Generation,Board Game,Indie,Controller,Tactical RPG,Competitive"
My Gaming Club,https://store.steampowered.com/app/1862690/My_Gaming_Club/?snr=1_7_7_7000_150_31,"Simulation,Life Sim,Sandbox,America,Artificial Intelligence,Automobile Sim,First-Person,Realistic,Open World,3D,Hidden Object,Time Management,Economy,Colorful,Atmospheric,Management,Driving,Comedy,6DOF,Base Building"
Warbox,https://store.steampowered.com/app/1550710/Warbox/?snr=1_7_7_7000_150_31,"Sandbox,Physics,Gore,War,Realistic,Action,Character Customization,Singleplayer,Artificial Intelligence,Combat,Violent,PvE,Tactical,Early Access,Destruction,3D,Immersive Sim,Vehicular Combat,Blood,Military"
Hatred,https://store.steampowered.com/app/341940/Hatred/?snr=1_7_7_7000_150_31,"Gore,Violent,Action,Dark,Mature,Shooter,Villain Protagonist,Indie,Isometric,Singleplayer,Twin Stick Shooter,Psychological Horror,Open World,Horror,Top-Down Shooter,Dark Humor,Third-Person Shooter,Survival,Difficult,Dark Fantasy"
Cell to Singularity - Evolution Never Ends,https://store.steampowered.com/app/977400/Cell_to_Singularity__Evolution_Never_Ends/?snr=1_7_7_7000_150_31,"Clicker,Free to Play,Simulation,Science,Casual,Historical,Idler,Singleplayer,Early Access,Education,Dinosaurs,God Game,Space,Sci-fi,Sandbox,Point & Click,Multiplayer"
ENDER LILIES: Quietus of the Knights,https://store.steampowered.com/app/1369630/ENDER_LILIES_Quietus_of_the_Knights/?snr=1_7_7_7000_150_32,"Metroidvania,Female Protagonist,Souls-like,Dark Fantasy,Singleplayer,Atmospheric,Great Soundtrack,2D,Difficult,Indie,Multiple Endings,Dark,Post-apocalyptic,Action RPG,Medieval,Action,Hand-drawn,Anime,Dragons,Zombies"
HELLCARD,https://store.steampowered.com/app/1201540/HELLCARD/?snr=1_7_7_7000_150_32,"Early Access,RPG,Roguelike,Card Battler,Co-op,Roguelite,Strategy,Turn-Based Combat,Deckbuilding,Difficult,Dungeon Crawler,Turn-Based,Co-op Campaign,Card Game,Fantasy,Online Co-Op,Local Co-Op,Roguelike Deckbuilder,Singleplayer,Isometric"
The Walking Dead,https://store.steampowered.com/app/207610/The_Walking_Dead/?snr=1_7_7_7000_150_32,"Zombies,Adventure,Story Rich,Point & Click,Episodic,Singleplayer,Choices Matter,Drama,Horror,Emotional,Mature,Atmospheric,Choose Your Own Adventure,Comic Book,Post-apocalyptic,Survival,Quick-Time Events,Gore,Action,Third Person"
Bus Driving Sim 22,https://store.steampowered.com/app/1032700/Bus_Driving_Sim_22/?snr=1_7_7_7000_150_32,"Simulation,Automobile Sim,Driving,Transportation,Open World,America,Realistic,Multiplayer,Moddable,Immersive Sim,3D,Physics,First-Person,Third Person,Relaxing,PvP,Tutorial,Singleplayer,Controller,Family Friendly"
Start Over,https://store.steampowered.com/app/2350020/Start_Over/?snr=1_7_7_7000_150_32,"Early Access,Survival,Base Building,Crafting,Exploration,Tower Defense,Sandbox,Building,Action,First-Person,Simulation,Relaxing,Adventure,Realistic,Multiplayer,Singleplayer,Action-Adventure,Immersive Sim,Combat,Open World"
Goose Goose Duck,https://store.steampowered.com/app/1568590/Goose_Goose_Duck/?snr=1_7_7_7000_150_32,"Free to Play,Multiplayer,PvP,Strategy,Character Customization,Cute,2D,Casual,Cartoon,Funny,Massively Multiplayer,Conversation,Online Co-Op,Indie,Social Deduction,Co-op,Gaming,Action,Party Game"
Military Conflict: Vietnam,https://store.steampowered.com/app/1012110/Military_Conflict_Vietnam/?snr=1_7_7_7000_150_32,"Action,Shooter,Arcade,FPS,First-Person,Military,Realistic,War,Early Access,Multiplayer,PvP,Team-Based,Violent,Historical,Gore"
SANABI,https://store.steampowered.com/app/1562700/SANABI/?snr=1_7_7_7000_150_32,"Action,Pixel Graphics,Adventure,Cyberpunk,Action-Adventure,2D Platformer,Platformer,2D,Story Rich,Singleplayer,Retro,Indie,Side Scroller,Precision Platformer,Difficult,Atmospheric,Early Access,Linear,Metroidvania,Great Soundtrack"
At Dead Of Night,https://store.steampowered.com/app/1450830/At_Dead_Of_Night/?snr=1_7_7_7000_150_32,"Survival Horror,Strategy,Supernatural,Horror,Investigation,Tactical,First-Person,Point & Click,Indie,Gothic,RPG,Atmospheric,Mystery,Real Time Tactics,Story Rich,FMV,Co-op,Cinematic,Multiplayer,Singleplayer"
Dysterra,https://store.steampowered.com/app/1527890/Dysterra/?snr=1_7_7_7000_150_32,"Open World,Online Co-Op,Survival,Crafting,Open World Survival Craft,Multiplayer,Building,Looter Shooter,PvP,Base Building,Sandbox,Action,FPS,First-Person,Co-op,Sci-fi,Adventure,Early Access,Post-apocalyptic,Shooter"
Police Shootout,https://store.steampowered.com/app/1279240/Police_Shootout/?snr=1_7_7_7000_150_32,"Turn-Based Combat,Villain Protagonist,Simulation,Shooter,Indie,Singleplayer,First-Person,FPS,Violent,Action,Crime,Adventure,Tactical,Action-Adventure,Turn-Based Strategy,Turn-Based Tactics,Realistic,Inventory Management,Sandbox,Mature"
The Walking Dead: A New Frontier,https://store.steampowered.com/app/536220/The_Walking_Dead_A_New_Frontier/?snr=1_7_7_7000_150_32,"Zombies,Story Rich,Choices Matter,Adventure,Post-apocalyptic,Atmospheric,Episodic,Singleplayer,Survival,Gore,Action,Choose Your Own Adventure,Point & Click,Horror,Violent,Drama,Female Protagonist,Comic Book,Visual Novel,Casual"
The Jackbox Party Pack 7,https://store.steampowered.com/app/1211630/The_Jackbox_Party_Pack_7/?snr=1_7_7_7000_150_32,"Party Game,Party,Funny,Word Game,Board Game,2D,Team-Based,Comedy,Family Friendly,Colorful,Trivia,Cartoon,Co-op,Local Multiplayer,Local Co-Op,Casual,Multiplayer,Indie,Controller,Singleplayer"
Chippy,https://store.steampowered.com/app/602700/Chippy/?snr=1_7_7_7000_150_32,"Bullet Hell,Twin Stick Shooter,Arena Shooter,Shoot 'Em Up,Top-Down Shooter,Difficult,Arcade,Shooter,2D,Top-Down,Action,Score Attack,Retro,Abstract,Moddable,Colorful,Pixel Graphics,Space,Destruction,Local Co-Op"
Mechaneer Resta's Grand Adventure,https://store.steampowered.com/app/2219800/Mechaneer_Restas_Grand_Adventure/?snr=1_7_7_7000_150_32,"Adventure,RPG,JRPG,2D,Singleplayer,Anime,Indie,Action,Sexual Content,Nudity,Hentai,NSFW,Female Protagonist"
Besiege,https://store.steampowered.com/app/346010/Besiege/?snr=1_7_7_7000_150_32,"Building,Sandbox,Physics,Destruction,Puzzle,Medieval,Multiplayer,Simulation,Strategy,Science,Vehicular Combat,Third Person,Relaxing,Dark Humor,Singleplayer,Funny,Open World,LEGO,Co-op,Level Editor"
Travellers Rest,https://store.steampowered.com/app/1139980/Travellers_Rest/?snr=1_7_7_7000_150_32,"Life Sim,Pixel Graphics,Farming Sim,Management,RPG,Immersive Sim,Collectathon,Medieval,Crafting,Building,Fantasy,Isometric,Resource Management,Colorful,Singleplayer,Adventure,Indie,Inventory Management,Early Access,Simulation"
NARUTO SHIPPUDEN: Ultimate Ninja STORM 3 Full Burst HD,https://store.steampowered.com/app/234670/NARUTO_SHIPPUDEN_Ultimate_Ninja_STORM_3_Full_Burst_HD/?snr=1_7_7_7000_150_32,"Anime,Fighting,Action,Adventure,Ninja,Multiplayer,Controller,Singleplayer,Beat 'em up,Open World,3D Fighter,Fantasy,Local Multiplayer,PvP,Great Soundtrack,Co-op,Third Person,RPG,Atmospheric,Local Co-Op"
Master Bladesmith,https://store.steampowered.com/app/1194830/Master_Bladesmith/?snr=1_7_7_7000_150_33,"Action,RPG,VR,Indie,Early Access,Simulation,Crafting,Singleplayer"
Celeste,https://store.steampowered.com/app/504230/Celeste/?snr=1_7_7_7000_150_33,"Precision Platformer,Difficult,Pixel Graphics,Great Soundtrack,Platformer,Indie,2D Platformer,Female Protagonist,Singleplayer,2D,Story Rich,Adventure,Cute,Puzzle Platformer,Atmospheric,Action,LGBTQ+,Side Scroller,Retro,Exploration"
Frozen Flame,https://store.steampowered.com/app/715400/Frozen_Flame/?snr=1_7_7_7000_150_33,"Early Access,Open World Survival Craft,Adventure,Online Co-Op,Base Building,RPG,Exploration,Open World,Action,Survival,Co-op Campaign,Sandbox,Fantasy,Colorful,PvP,Building,Dark Fantasy,Crafting,Multiplayer,Hack and Slash"
Oxygen,https://store.steampowered.com/app/2061430/Oxygen/?snr=1_7_7_7000_150_33,"Strategy,Base Building,Simulation,City Builder,Survival,Resource Management,Colony Sim,Sandbox,3D,Realistic,Building,Crafting,Economy,Management,Post-apocalyptic,Indie,Open World,Singleplayer,Real Time Tactics,Atmospheric"
Star Realms,https://store.steampowered.com/app/438140/Star_Realms/?snr=1_7_7_7000_150_33,"Deckbuilding,Strategy,Card Battler,Card Game,Board Game,Sci-fi,Turn-Based Strategy,Combat,Space,Action,Tactical,Building,Touch-Friendly,Free to Play,Trading Card Game,Asynchronous Multiplayer,Multiplayer,Turn-Based,Singleplayer,Indie"
Onmyoji,https://store.steampowered.com/app/551170/Onmyoji/?snr=1_7_7_7000_150_33,"RPG,Free to Play,Anime,Strategy,Turn-Based,Adventure,Multiplayer,Fantasy,Early Access,PvP,Mythology"
Necrosmith,https://store.steampowered.com/app/1949190/Necrosmith/?snr=1_7_7_7000_150_33,"Zombies,Action Roguelike,Bullet Hell,Tower Defense,Vampire,Roguelite,Strategy,2D,Top-Down,Simulation,Roguelike,Pixel Graphics,Dark Fantasy,Magic,Old School,Werewolves,Combat,Singleplayer,Exploration,Supernatural"
Hakuoki: Edo Blossoms,https://store.steampowered.com/app/733340/Hakuoki_Edo_Blossoms/?snr=1_7_7_7000_150_33,"Otome,Visual Novel,Adventure,Female Protagonist,Anime,Story Rich,Historical,Dating Sim,Mystery"
VA-11 Hall-A: Cyberpunk Bartender Action,https://store.steampowered.com/app/447530/VA11_HallA_Cyberpunk_Bartender_Action/?snr=1_7_7_7000_150_33,"Cyberpunk,Visual Novel,Pixel Graphics,Story Rich,Female Protagonist,Dystopian,LGBTQ+,Choices Matter,Point & Click,Casual,Simulation,Anime,Memes,Transhumanism,2D,Adventure,Life Sim,Funny,Cute,Sci-fi"
Peglin,https://store.steampowered.com/app/1296610/Peglin/?snr=1_7_7_7000_150_33,"Deckbuilding,Roguelite,Pinball,Perma Death,Roguelike,Turn-Based,Cute,Strategy,2D,Pixel Graphics,Replay Value,Turn-Based Combat,RPG,Physics,Fantasy,Singleplayer,Early Access,Retro,Indie,Casual"
Miasma Chronicles,https://store.steampowered.com/app/1649010/Miasma_Chronicles/?snr=1_7_7_7000_150_33,"Tactical RPG,Tactical,Action,Turn-Based Strategy,Strategy,Turn-Based Tactics,Action-Adventure,Cinematic,Third Person,America,Atmospheric,Dystopian,Futuristic,Lore-Rich,Post-apocalyptic,Robots,Sci-fi,Story Rich,Singleplayer,Violent"
Bright Memory: Infinite,https://store.steampowered.com/app/1178830/Bright_Memory_Infinite/?snr=1_7_7_7000_150_33,"Action,Female Protagonist,Sexual Content,FPS,Indie,Singleplayer,Sci-fi,Shooter,First-Person,Hack and Slash,Gore,Mature,Violent,Souls-like,Character Customization,Short,Multiplayer,Swordplay,Realistic,Futuristic"
DARK SOULS™ II,https://store.steampowered.com/app/236430/DARK_SOULS_II/?snr=1_7_7_7000_150_33,"Souls-like,RPG,Dark Fantasy,Difficult,Action RPG,Action,Unforgiving,Adventure,Exploration,Atmospheric,Co-op,Multiplayer,Fantasy,Epic,Immersive,PvP,Third Person,Replay Value,Open World,Dark"
Serious Sam Fusion 2017 (beta),https://store.steampowered.com/app/564310/Serious_Sam_Fusion_2017_beta/?snr=1_7_7_7000_150_33,"Action,FPS,Indie,Gore,Multiplayer,First-Person,Co-op,VR,Violent,Shooter,Comedy,Singleplayer,Funny,Great Soundtrack,Online Co-Op,Classic,Difficult,Arena Shooter,Local Co-Op,Local Multiplayer"
Cats Hidden in Paris,https://store.steampowered.com/app/2313250/Cats_Hidden_in_Paris/?snr=1_7_7_7000_150_33,"Cats,Hidden Object,Wholesome,Puzzle,Cozy,Cute,Relaxing,Casual,Cartoony,Hand-drawn,Minimalist,Collectathon,Creature Collector,Exploration,Point & Click,Singleplayer,Free to Play,Indie"
Silica,https://store.steampowered.com/app/1494420/Silica/?snr=1_7_7_7000_150_33,"Strategy,RTS,Sci-fi,Early Access,Multiplayer,Singleplayer,Aliens,Shooter,PvP,Indie,Action,FPS,First-Person,Co-op,PvE,3D,Futuristic,Online Co-Op,Top-Down,Arena Shooter"
Internet Cafe Simulator,https://store.steampowered.com/app/1136160/Internet_Cafe_Simulator/?snr=1_7_7_7000_150_33,"Simulation,Indie,Sexual Content,Management,Adventure,Singleplayer,Nudity,First-Person,Economy,Open World,Funny,Multiplayer,Strategy,Walking Simulator,Action,Replay Value,Hacking,Exploration,Atmospheric,Multiple Endings"
Pro Soccer Online,https://store.steampowered.com/app/1583320/Pro_Soccer_Online/?snr=1_7_7_7000_150_33,"Sports,Football (Soccer),3D,Multiplayer,eSports,First-Person,Real Time Tactics,Third Person,Early Access,Team-Based,PvP,Character Customization,Competitive,Psychological Horror,Casual,Free to Play"
Blade of Darkness,https://store.steampowered.com/app/1710170/Blade_of_Darkness/?snr=1_7_7_7000_150_33,"Violent,Difficult,Dark Fantasy,Souls-like,Action,Combat,RPG,Gore,Dark,Atmospheric,Third Person,Action RPG,Action-Adventure,Hack and Slash,Fantasy,Lore-Rich,Moddable,Singleplayer,Narration,Replay Value"
Knights and Merchants,https://store.steampowered.com/app/253900/Knights_and_Merchants/?snr=1_7_7_7000_150_34,"Strategy,Colony Sim,Medieval,City Builder,RTS,Simulation,Classic,Singleplayer,Historical,Multiplayer,Old School,Resource Management,Cult Classic,Great Soundtrack,Management,Difficult,2D,Economy,Nostalgia,Action"
Descenders,https://store.steampowered.com/app/681280/Descenders/?snr=1_7_7_7000_150_34,"Sports,Racing,Cycling,Action,Bikes,Multiplayer,Great Soundtrack,Procedural Generation,Roguelite,Open World,Simulation,BMX,Fast-Paced,Moddable,Physics,Addictive,Beautiful,Difficult,Relaxing,Competitive"
Into the Breach,https://store.steampowered.com/app/590380/Into_the_Breach/?snr=1_7_7_7000_150_34,"Strategy,Turn-Based Strategy,Indie,Pixel Graphics,Turn-Based Tactics,Mechs,Roguelike,Turn-Based,Puzzle,Sci-fi,Roguelite,Singleplayer,Tactical,Turn-Based Combat,RPG,Isometric,Simulation,Replay Value,Procedural Generation,Great Soundtrack"
SuchArt: Genius Artist Simulator,https://store.steampowered.com/app/1293180/SuchArt_Genius_Artist_Simulator/?snr=1_7_7_7000_150_34,"Design & Illustration,Immersive Sim,Sandbox,FPS,3D,Management,First-Person,Cute,Relaxing,Funny,Casual,Simulation,Realistic,Colorful,Family Friendly,Atmospheric,Singleplayer,Cozy,Wholesome,Indie"
Crusader Kings II,https://store.steampowered.com/app/203770/Crusader_Kings_II/?snr=1_7_7_7000_150_34,"Grand Strategy,Strategy,Medieval,Historical,Political Sim,Simulation,RPG,Sandbox,Multiplayer,Politics,Diplomacy,Singleplayer,Replay Value,Real-Time with Pause,Moddable,Political,Free to Play,Character Customization,RTS,Great Soundtrack"
